ID	Synonym	Pref Name	Obsoleted By	Obselete	Comment	Label	Definition	Exact Synonym
http://purl.obolibrary.org/obo/PCL_0000451	Micro TYROBP LOC103788313	FYB-expressing marmoset primary motor cortex microglial cell	http://purl.obolibrary.org/obo/PCL_0019094	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete FYB-expressing marmoset primary motor cortex microglial cell	OBSOLETE. is a marmoset primary motor cortex microglial cell that selectively expresses FYB, and LOC103788313 mRNAs	pCL451
http://purl.obolibrary.org/obo/PCL_0000452	OPC PDGFRA VCAN	Pdgfra-expressing mouse primary motor cortex oligodendrocyte precursor cell	http://purl.obolibrary.org/obo/PCL_0019078	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete PDGFRA-expressing marmoset primary motor cortex oligodendrocyte precursor cell	OBSOLETE. is a marmoset primary motor cortex oligodendrocyte precursor cell that selectively expresses PDGFRA, and VCAN mRNAs	pCL452
http://purl.obolibrary.org/obo/PCL_0000453	Oligo OPALIN LOC103790018	MOG-expressing marmoset primary motor cortex oligodendrocyte	http://purl.obolibrary.org/obo/PCL_0019083	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete MOG-expressing marmoset primary motor cortex oligodendrocyte	OBSOLETE. is a marmoset primary motor cortex oligodendrocyte that selectively expresses LOC103789268, and MOG mRNAs	pCL453
http://purl.obolibrary.org/obo/PCL_0000454	Oligo OPALIN MOBP	ANLN-expressing marmoset primary motor cortex oligodendrocyte	http://purl.obolibrary.org/obo/PCL_0019084	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ANLN-expressing marmoset primary motor cortex oligodendrocyte	OBSOLETE. is a marmoset primary motor cortex oligodendrocyte that selectively expresses ANLN, and MOBP, and SEPP1, and SLC5A11 mRNAs	pCL454
http://purl.obolibrary.org/obo/PCL_0000455	Oligo SLC1A3 LOC103793418	CEMIP-expressing marmoset primary motor cortex oligodendrocyte	http://purl.obolibrary.org/obo/PCL_0019069	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CEMIP-expressing marmoset primary motor cortex oligodendrocyte	OBSOLETE. is a marmoset primary motor cortex oligodendrocyte that selectively expresses CEMIP, and LAMA2 mRNAs	pCL455
http://purl.obolibrary.org/obo/PCL_0000456	Peri SLC1A3 CHST3	CPM-expressing marmoset primary motor cortex brain pericyte		true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CPM-expressing marmoset primary motor cortex brain pericyte	OBSOLETE. is a marmoset primary motor cortex brain pericyte that selectively expresses CPM, and LOC100405319, and NOTCH3 mRNAs	pCL456
http://purl.obolibrary.org/obo/PCL_0000457	Peri SLC1A3 EPSTI1	CPM-expressing marmoset primary motor cortex brain pericyte		true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete COL4A3-expressing marmoset primary motor cortex brain pericyte	OBSOLETE. is a marmoset primary motor cortex brain pericyte that selectively expresses COL4A3, and PLXDC1 mRNAs	pCL457
http://purl.obolibrary.org/obo/PCL_0000458	VLMC PDGFRA C7	C7-expressing marmoset primary motor cortex vascular leptomeningeal cell	http://purl.obolibrary.org/obo/PCL_0019090	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete C7-expressing marmoset primary motor cortex vascular leptomeningeal cell	OBSOLETE. is a marmoset primary motor cortex vascular leptomeningeal cell that selectively expresses C7, and DCN mRNAs	pCL458
http://purl.obolibrary.org/obo/PCL_0000459	VLMC SLC1A3 CEMIP	SLC9A2-expressing marmoset primary motor cortex vascular leptomeningeal cell	http://purl.obolibrary.org/obo/PCL_0019091	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete SLC9A2-expressing marmoset primary motor cortex vascular leptomeningeal cell	OBSOLETE. is a marmoset primary motor cortex vascular leptomeningeal cell that selectively expresses LOC103789461, and SLC9A2 mRNAs	pCL459
http://purl.obolibrary.org/obo/PCL_0000460	VLMC SLC1A3 SLC13A3	CARD11-expressing marmoset primary motor cortex vascular leptomeningeal cell	http://purl.obolibrary.org/obo/PCL_0019092	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CARD11-expressing marmoset primary motor cortex vascular leptomeningeal cell	OBSOLETE. is a marmoset primary motor cortex vascular leptomeningeal cell that selectively expresses CARD11, and SLC13A3 mRNAs	pCL460
http://purl.obolibrary.org/obo/PCL_0000461	VLMC SLC1A3 SLC47A1	SLC47A1-expressing marmoset primary motor cortex vascular leptomeningeal cell		true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete SLC47A1-expressing marmoset primary motor cortex vascular leptomeningeal cell	OBSOLETE. is a marmoset primary motor cortex vascular leptomeningeal cell that selectively expresses SLC47A1 mRNAs	pCL461
http://purl.obolibrary.org/obo/PCL_0000465	L5/6 NP CT	Grp-expressing mouse primary motor cortex glutamatergic neuron	http://purl.obolibrary.org/obo/PCL_0011074	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete Grp-expressing mouse primary motor cortex glutamatergic neuron	OBSOLETE. is a layer 5/6 non-pyramidal mouse primary motor cortex glutamatergic neuron that selectively expresses Grp, and Rxfp1, and Tshz2 mRNAs	pCL465
http://www.jcvi.org/framework/nsf2_full_mtg#CL_0000128			http://purl.obolibrary.org/obo/CL_0000128	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete oligodendrocyte	OBSOLETE. A class of large neuroglial (macroglial) cells in the central nervous system. Form the insulating myelin sheath of axons in the central nervous system./Oligodendrocytes are reportedly MDP-positive and CD4-negative.	
http://www.jcvi.org/framework/nsf2_full_mtg#CL_0000129			http://purl.obolibrary.org/obo/CL_0000129	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete microglial cell	OBSOLETE. A central nervous system macrophage found in the parenchyma of the central nervous system. Marker include CD11b-positive, F4/80-positive, and CD68-positive./Markers: Mouse: CD11b+, F4/80+, CD68+. They represent ~12% of the cells in the CNS, but they are not uniformly distributed within the CNS. A normal adult mouse brain has approximately 3.5x10e6 microglia. Microglia are also reportedly CD3-negative, CD4-positive, CD8-negative, CD11b-positive, CD11c-high, CD14-negative, CD19-negative, CD45-low, CD56-negative, CD163-negative, CD200R-positive, CD281-positive, CD282-positive, CD283-positive, CD284-positive, CD285-positive, CD286-positive, CD287-positive, CD288-positive, CD289-positive, Gr1-negative, nestin-positive, and PU.1-positive.	
http://www.jcvi.org/framework/nsf2_full_mtg#CL_0000679			http://purl.obolibrary.org/obo/CL_0000679	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete glutamatergic neuron	OBSOLETE	
http://www.jcvi.org/framework/nsf2_full_mtg#CL_0002453			http://purl.obolibrary.org/obo/CL_0002453	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete oligodendrocyte precursor cell	OBSOLETE. The cell type from which oligodendrocytes develop. This cell originates from multiple structures within the developing brain including the medial ganglion eminence and the lateral ganglionic eminence. These cells migrate throughout the central nervous system and persist into adulthood where they play an important role in remyelination of injured neurons.	
http://www.jcvi.org/framework/nsf2_full_mtg#CL_0002605			http://purl.obolibrary.org/obo/CL_0002605	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete astrocyte of the cerebral cortex	OBSOLETE. An astrocyte of the cerebral cortex.	
http://www.jcvi.org/framework/nsf2_full_mtg#CL_0010011			http://purl.obolibrary.org/obo/CL_0010011	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete cerebral cortex GABAergic interneuron	OBSOLETE. a GABAergic interneuron that is part_of a cerebral cortex	
http://www.jcvi.org/framework/nsf2_full_mtg#CL_1001602			http://purl.obolibrary.org/obo/CL_1001602	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete cerebral cortex endothelial cell	OBSOLETE. Endothelial cells forming the walls of the capillaries within the cerebral cortex.	
http://www.jcvi.org/framework/nsf2_full_mtg#UBERON_0002771			http://purl.obolibrary.org/obo/UBERON_0002771	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete middle temporal gyrus	OBSOLETE. Component of the temporal lobe, lateral aspect. The rostral boundary is the rostral extent of the superior temporal sulcus whereas the caudal boundary is the temporo-occipital incisure on the cortical surface. The superior temporal sulcus is the medial boundary and the inferior temporal sulcus is the lateral boundary (Christine Fennema-Notestine).	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000001	Inh L1-2 PAX6 CDH12	TGFBR2-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023001	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete TGFBR2-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a FBXL7-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses TGFBR2|HGNC_11773, LOC101927870 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000002	Inh L1-2 PAX6 TNFAIP8L3	SP8-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023002	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete SP8-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a FBXL7-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses SP8|HGNC_19196, LINC01497|HGNC_51163 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000003	Inh L1 LAMP5 NMBR	NDNF-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0015015	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete NDNF-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a LAMP5-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses NDNF|HGNC_26256, SV2C|HGNC_30670 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000004	Inh L1-4 LAMP5 LCP2	KIT-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023004	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete KIT-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a LAMP5-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses KIT|HGNC_6342, CPLX3|HGNC_27652 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000005	Inh L1-2 LAMP5 DBP	CPLX3-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023005	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CPLX3-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a LAMP5-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses CPLX3|HGNC_27652, CBLN4|HGNC_16231 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000006	Inh L2-6 LAMP5 CA1	EYA4-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023006	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete EYA4-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a LAMP5-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses EYA4|HGNC_3522, TMEM255A|HGNC_26086 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000007	Inh L1 SST CHRNA4	ANKFN1-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023007	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ANKFN1-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses ANKFN1|HGNC_26766, SEMA3C|HGNC_10725, CXCL14|HGNC_10640 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000008	Inh L1-2 ADARB2 MC4R	ARHGAP36-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023008	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ARHGAP36-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses ARHGAP36|HGNC_26388, ADAM33|HGNC_15478 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000009	Inh L1-2 SST BAGE2	BAGE2-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023009	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete BAGE2-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses BAGE2|HGNC_15723, LOC105377436 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000010	Inh L1-3 VIP SYT6	CNR1-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023010	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CNR1-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses CNR1|HGNC_2159, PLCXD3|HGNC_31822 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000011	Inh L1-2 VIP TSPAN12	DCN-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023011	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete DCN-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses DCN|HGNC_2705, LINC01539|HGNC_51307 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000012	Inh L1-4 VIP CHRNA6	CCDC141-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023012	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete CCDC141-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses LOC101928923, CCDC141|HGNC_26821 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000013	Inh L1-3 VIP ADAMTSL1	DACH2-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023013	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete DACH2-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses DACH2|HGNC_16814, PCDH18|HGNC_14268 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000014	Inh L1-4 VIP PENK	EGFEM1P-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023014	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete EGFEM1P-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses EGFEM1P|HGNC_25149, LOC105371331 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000015	Inh L2-6 VIP QPCT	IGFBP7-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023015	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete IGFBP7-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses PCP4|HGNC_8742, IGFBP7|HGNC_5476 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000016	Inh L3-6 VIP HS3ST3A1	IQGAP2-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023016	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete IQGAP2-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses IQGAP2|HGNC_6111, ABI3BP|HGNC_17265 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000017	Inh L1-2 VIP PCDH20	ANGPT1-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023017	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete ANGPT1-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses ANGPT1|HGNC_484, VIP|HGNC_12693 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000018	Inh L2-5 VIP SERPINF1	TSHZ2-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023018	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete TSHZ2-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses TAC3|HGNC_11521, TSHZ2|HGNC_13010, LINC01583|HGNC_51425 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000019	Inh L2-5 VIP TYR	COL15A1-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023019	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete COL15A1-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses TAC3|HGNC_11521, COL15A1|HGNC_2192 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000020	Inh L1-3 VIP CHRM2	LOC100421401-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023020	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete LOC100421401-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses LOC100421401, LOC101060145 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000021	Inh L2-4 VIP CBLN1	HTR2C-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023021	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete HTR2C-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses HTR2C|HGNC_5295, MME|HGNC_7154 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000022	Inh L1-3 VIP CCDC184	KCNH8-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023022	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete KCNH8-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses KCNH8|HGNC_18864, SCML4|HGNC_21397 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000023	Inh L1-3 VIP GGH	GGH-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023023	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete GGH-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses GGH|HGNC_4248, LOC105375473 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000024	Inh L1-2 VIP LBH	C18orf42-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023024	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete C18orf42-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses C18orf42|HGNC_28285, LOC105379146 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000025	Inh L2-3 VIP CASC6	LRRC63-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023025	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete LRRC63-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses LRRC63|HGNC_34296, CASC6|HGNC_49076, LOC105370456 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000026	Inh L2-4 VIP SPAG17	SLC7A11-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023026	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete SLC7A11-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses SLC7A11|HGNC_11059, LINC00836|HGNC_44915 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000027	Inh L1-4 VIP OPRM1	PCP4|LINC01583-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023027	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete PCP4-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a VIP-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses PCP4|HGNC_8742, LINC01583|HGNC_51425, SLC22A3|HGNC_10967 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000028	Inh L3-6 SST NPY	NPY-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023028	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete NPY-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a SST CHODL-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses NPY|HGNC_7955 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000029	Inh L3-6 SST HPGD	HPGD-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023029	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete HPGD-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a SST-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses HPGD|HGNC_5154, FAM89A|HGNC_25057, MOXD1|HGNC_21063 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000030	Inh L4-6 SST B3GAT2	NMU-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023030	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete NMU-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a SST-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses NMU|HGNC_7859, FREM1|HGNC_23399, TAC3|HGNC_11521 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000031	Inh L5-6 SST KLHDC8A	LOC100996671-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023031	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete LOC100996671-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a SST-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses LOC100996671, LOC105377701 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000032	Inh L5-6 SST NPM1P10	SPON1-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023032	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete SPON1-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a SST-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses SPON1|HGNC_11252, FBN2|HGNC_3604 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000033	Inh L4-6 SST GXYLT2	QRFPR-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023033	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete QRFPR-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a SST-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses QRFPR|HGNC_15565, SLC17A8|HGNC_20151, LOC101929667 mRNAs	
http://www.jcvi.org/framework/nsf2_full_mtg#pCL_0000034	Inh L4-5 SST STK32A	STK32A-expressing human cerebral cortex MTG GABAergic interneuron	http://purl.obolibrary.org/obo/PCL_0023034	true	This term has been obsoleted and replaced with updated by an updated term from the Brain Data Standards ontology, please see 'term replaced by' axiom to for new term.	obsolete STK32A-expressing human cerebral cortex MTG GABAergic interneuron	OBSOLETE. is a SST-expressing human cerebral cortex MTG GABAergic interneuron that selectively expresses SLC9A2|HGNC_11072, STK32A|HGNC_28317 mRNAs	
