ID	CLASS_TYPE	Evidence	Gross_cell_type	Brain_region	Marker1	Marker2	Marker3	Marker4	Marker5	Marker6	Marker7	Marker8	Marker9	Marker10	Marker11	Marker12	Marker13	Marker14	Marker15	Marker16	Marker17
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_96	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_96	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000020422	ensembl:ENSMUSG00000021835	ensembl:ENSMUSG00000115529	ensembl:ENSMUSG00000013523													
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_215	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_215	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000015202	ensembl:ENSMUSG00000020422	ensembl:ENSMUSG00000115529														
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_97	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_97	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000026566	ensembl:ENSMUSG00000020422	ensembl:ENSMUSG00000115529	ensembl:ENSMUSG00000026347	ensembl:ENSMUSG00000015202	ensembl:ENSMUSG00000049690											
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_98	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_98	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000015202	ensembl:ENSMUSG00000020422	ensembl:ENSMUSG00000115529														
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_216	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_216	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000032841	ensembl:ENSMUSG00000032517															
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_217	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_217	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000032841	ensembl:ENSMUSG00000032517															
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_99	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_99	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000036777	ensembl:ENSMUSG00000032841	ensembl:ENSMUSG00000039316	ensembl:ENSMUSG00000111994	ensembl:ENSMUSG00000032517												
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_100	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_100	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000032841	ensembl:ENSMUSG00000032517	ensembl:ENSMUSG00000024810														
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_218	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_218	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000032841	ensembl:ENSMUSG00000032517	ensembl:ENSMUSG00000032702														
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_101	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_101	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000041460	ensembl:ENSMUSG00000032702	ensembl:ENSMUSG00000032841	ensembl:ENSMUSG00000032517	ensembl:ENSMUSG00000049690												
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_102	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_102	CL:0000128	UBERON:0001384	ensembl:ENSMUSG00000029086	ensembl:ENSMUSG00000032702	ensembl:ENSMUSG00000032841	ensembl:ENSMUSG00000030616	ensembl:ENSMUSG00000032517												
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_103	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_103	CL:0000115	UBERON:0001384																	
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_223	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_223	CL:4023051	UBERON:0001384	ensembl:ENSMUSG00000030108	ensembl:ENSMUSG00000032796															
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_224	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_224	CL:4023051	UBERON:0001384	ensembl:ENSMUSG00000030108	ensembl:ENSMUSG00000064294	ensembl:ENSMUSG00000032796														
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_104	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_104	CL:4023051	UBERON:0001384	ensembl:ENSMUSG00000030108	ensembl:ENSMUSG00000031273	ensembl:ENSMUSG00000112430	ensembl:ENSMUSG00000032796	ensembl:ENSMUSG00000064294	ensembl:ENSMUSG00000025780											
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_105	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_105	CL:4023051	UBERON:0001384	ensembl:ENSMUSG00000030108	ensembl:ENSMUSG00000064294	ensembl:ENSMUSG00000032796														
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_225	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_225	CL:4023051	UBERON:0001384	ensembl:ENSMUSG00000030108	ensembl:ENSMUSG00000048424	ensembl:ENSMUSG00000069378	ensembl:ENSMUSG00000032796													
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_106	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_106	CL:4023051	UBERON:0001384	ensembl:ENSMUSG00000043760	ensembl:ENSMUSG00000069378	ensembl:ENSMUSG00000030108	ensembl:ENSMUSG00000032796	ensembl:ENSMUSG00000048424												
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_107	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_107	CL:4023051	UBERON:0001384	ensembl:ENSMUSG00000036814	ensembl:ENSMUSG00000069378	ensembl:ENSMUSG00000030108	ensembl:ENSMUSG00000032796	ensembl:ENSMUSG00000048424												
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_226	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_226	CL:4023051	UBERON:0001384	ensembl:ENSMUSG00000028487	ensembl:ENSMUSG00000010122															
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_227	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_227	CL:4023051	UBERON:0001384	ensembl:ENSMUSG00000028487	ensembl:ENSMUSG00000010122															
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_108	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_108	CL:4023051	UBERON:0001384	ensembl:ENSMUSG00000028487	ensembl:ENSMUSG00000010122															
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_109	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_109	CL:4023051	UBERON:0001384	ensembl:ENSMUSG00000006014	ensembl:ENSMUSG00000010122	ensembl:ENSMUSG00000026989	ensembl:ENSMUSG00000028487	ensembl:ENSMUSG00000040569												
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_110	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_110	CL:4023051	UBERON:0001384	ensembl:ENSMUSG00000026989	ensembl:ENSMUSG00000034127	ensembl:ENSMUSG00000028487	ensembl:ENSMUSG00000010122													
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_111	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_111	CL:0000359	UBERON:0001384																	
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_112	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_112	CL:0000669	UBERON:0001384																	
http://www.semanticweb.org/brain_data_standards/AllenDendClass_CS202002013_113	equivalent	http://www.semanticweb.org/brain_data_standards/AllenDend_CS202002013_113	CL:0000129	UBERON:0001384																	
